,Age,Gender,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level
3209,88,Male,3.5,5.1,77,6,1.7,1,1,2,1.2,91,9,2.0,0.9,1.1,Other,2,7.7,7.5
3210,21,Female,3.5,7.2,94,0,0.5,1,6,7,2.0,84,11,2.7,2.9,0.8,Gaming,10,5.2,9.4
3211,99,Male,6.6,5.0,84,4,1.0,2,6,8,0.4,63,16,1.7,0.0,1.1,Gaming,5,6.7,10.0
3212,53,Other,6.1,7.5,71,10,0.6,7,10,4,1.5,39,20,1.8,1.9,2.6,Education,9,5.8,10.0
3213,75,Other,3.3,5.6,59,6,0.6,7,4,10,1.2,140,5,2.6,1.7,0.2,Education,9,1.8,8.6
3214,94,Male,6.3,7.2,81,7,0.0,3,4,3,1.9,77,15,2.5,0.4,1.8,Social Media,7,5.0,10.0
3215,45,Male,6.5,7.9,93,10,1.7,9,4,1,0.6,113,8,4.3,2.5,0.7,Browsing,10,7.1,10.0
3216,90,Other,4.6,8.4,84,4,1.8,3,4,1,0.5,51,18,4.4,2.2,0.7,Other,9,6.8,10.0
3217,78,Other,1.6,6.0,75,9,1.0,8,4,4,0.3,62,17,1.7,1.2,0.9,Education,10,4.1,6.1
3218,87,Male,8.1,7.7,71,5,0.1,9,3,5,1.4,143,6,2.8,0.7,0.0,Other,9,6.4,10.0
3219,89,Female,4.7,5.8,51,8,1.3,2,9,7,0.3,60,10,4.1,1.2,1.3,Browsing,6,5.0,10.0
3220,38,Other,8.8,7.1,59,10,0.2,10,4,2,1.1,141,14,0.9,0.5,1.2,Browsing,8,5.5,10.0
3221,85,Female,8.9,7.0,93,9,1.4,9,8,3,0.0,70,5,1.8,1.8,0.5,Browsing,9,4.4,10.0
3222,62,Male,3.0,3.5,83,1,1.9,1,4,3,0.6,35,17,2.3,3.3,1.0,Social Media,1,9.6,10.0
3223,23,Male,4.5,7.8,74,4,0.6,7,9,3,1.3,104,15,0.8,0.0,0.9,Browsing,4,4.1,6.5
3224,33,Female,5.4,7.5,57,10,0.0,4,2,2,0.4,80,20,2.5,0.4,1.6,Other,1,5.1,10.0
3225,29,Other,6.3,3.0,74,10,0.7,6,2,4,0.7,95,8,2.5,0.9,0.2,Education,2,3.1,10.0
3226,47,Female,5.9,5.8,71,2,2.0,6,7,1,1.5,76,18,1.4,1.6,2.0,Other,4,7.7,10.0
3227,5,Female,10.6,9.1,93,8,2.8,10,6,8,1.4,36,7,3.7,1.2,2.5,Other,8,6.3,10.0
3228,87,Female,4.3,6.3,87,6,1.8,3,9,3,1.1,129,20,1.2,1.5,1.3,Gaming,7,6.1,10.0
3229,66,Female,7.9,6.5,61,9,2.1,1,3,7,1.1,49,5,2.6,1.5,2.3,Other,5,5.7,10.0
3230,86,Male,2.8,5.9,57,2,1.0,6,6,1,1.0,81,16,1.7,1.7,1.0,Browsing,2,8.0,8.1
3231,12,Male,3.8,6.7,60,4,2.8,4,4,3,1.1,24,19,1.3,1.8,0.4,Other,5,7.7,7.8
3232,71,Other,5.6,9.4,83,7,0.3,9,9,8,1.2,77,19,1.4,2.5,0.9,Browsing,8,4.3,10.0
3233,61,Female,9.7,5.8,76,0,2.6,2,7,9,1.5,100,12,1.7,0.4,0.6,Gaming,7,7.6,10.0
3234,22,Male,4.3,8.0,74,9,1.4,8,3,4,1.3,22,16,2.6,2.4,1.9,Browsing,1,5.1,8.9
3235,49,Male,5.0,3.3,98,8,1.5,5,6,7,0.0,48,18,3.0,2.2,2.5,Social Media,7,5.2,10.0
3236,72,Female,4.8,10.0,57,0,0.4,10,4,7,0.2,92,7,2.1,1.3,0.5,Other,7,1.5,6.4
3237,64,Male,4.2,7.0,62,6,0.4,8,3,8,0.9,68,14,1.8,1.9,1.3,Other,6,4.3,8.6
3238,25,Male,8.4,7.7,99,5,0.4,6,5,4,0.3,143,6,2.7,0.8,0.9,Gaming,1,8.1,10.0
3239,59,Other,6.2,7.9,79,5,2.6,1,4,2,0.7,71,17,0.9,0.6,0.2,Gaming,10,8.1,8.6
3240,72,Female,4.8,5.4,82,2,1.3,5,8,2,0.9,39,14,1.4,1.6,0.5,Gaming,7,7.9,8.7
3241,78,Female,8.0,7.7,75,1,1.0,4,6,4,0.2,107,11,2.7,1.3,1.6,Social Media,3,5.3,10.0
3242,66,Female,6.7,3.5,74,10,0.0,2,7,3,0.6,70,11,0.4,1.0,0.2,Social Media,7,7.1,10.0
3243,46,Other,7.2,4.4,52,5,0.1,6,2,9,0.5,50,13,1.5,0.3,0.0,Browsing,5,6.4,10.0
3244,50,Female,6.0,5.6,89,5,0.9,1,7,8,1.6,112,19,2.7,1.8,1.1,Social Media,7,4.7,10.0
3245,39,Other,7.4,4.6,86,6,0.0,8,3,9,1.6,90,20,2.3,1.3,0.0,Social Media,2,7.0,10.0
3246,76,Female,7.5,8.5,82,7,1.2,3,9,8,2.2,45,15,2.2,0.7,1.1,Gaming,3,6.2,10.0
3247,52,Male,7.0,6.8,77,9,0.0,10,6,9,0.6,140,10,3.4,1.4,1.1,Social Media,6,5.1,10.0
3248,49,Female,5.8,7.3,77,10,0.4,10,3,7,1.2,74,8,2.0,1.5,2.1,Education,8,5.9,8.7
3249,37,Female,3.9,8.0,57,9,0.4,1,5,6,2.1,92,10,2.4,0.0,0.7,Other,1,7.3,6.1
3250,60,Other,5.3,6.2,91,6,1.3,6,10,7,0.8,143,16,1.7,0.2,0.7,Social Media,2,7.3,10.0
3251,16,Male,3.0,5.6,77,1,0.4,7,7,6,1.4,27,17,4.0,0.9,0.9,Education,1,5.3,9.0
3252,25,Male,4.2,6.2,58,4,0.8,6,5,10,0.3,90,14,0.6,0.9,0.9,Browsing,2,7.0,7.2
3253,7,Male,7.8,6.6,85,8,2.3,1,4,3,1.7,148,16,3.1,3.0,1.8,Other,2,6.9,10.0
3254,19,Other,5.0,6.6,82,1,1.3,7,5,5,0.4,25,14,0.5,1.0,0.0,Other,1,4.8,6.5
3255,48,Male,6.4,5.1,89,10,1.0,4,8,1,1.5,139,6,2.9,3.2,1.0,Gaming,5,5.3,10.0
3256,90,Other,4.7,3.0,83,10,0.9,8,2,9,1.0,102,5,2.1,1.2,1.4,Social Media,10,6.8,9.5
3257,32,Female,6.1,5.3,94,3,1.5,1,7,9,1.2,100,13,3.6,0.8,0.5,Education,6,7.8,10.0
3258,27,Other,5.0,5.4,71,7,0.0,10,5,9,1.1,83,20,4.1,1.5,0.3,Social Media,2,4.6,10.0
3259,32,Female,3.4,8.4,72,10,1.5,6,10,1,1.0,32,15,2.6,1.4,2.2,Education,10,2.8,6.8
3260,21,Female,2.0,7.1,59,2,1.3,9,9,7,0.9,128,6,2.7,0.8,2.0,Other,7,9.7,5.7
3261,36,Female,6.6,6.9,83,8,0.0,4,8,3,1.2,40,10,3.4,1.8,1.4,Browsing,8,1.6,10.0
3262,20,Male,2.0,7.9,99,5,1.7,10,8,2,1.4,103,8,3.2,0.0,2.1,Browsing,8,7.4,4.9
3263,94,Male,3.5,6.5,100,9,2.0,8,4,5,0.9,150,12,0.2,2.3,1.6,Gaming,7,2.7,8.1
3264,69,Male,8.0,4.8,74,0,1.9,6,4,4,0.8,80,19,3.7,1.8,2.1,Gaming,6,1.5,10.0
3265,61,Other,7.5,6.2,65,5,0.9,1,9,5,0.5,77,20,1.8,0.6,0.2,Browsing,8,4.9,10.0
3266,11,Female,5.0,7.6,77,1,0.3,6,9,2,1.4,106,18,3.8,2.1,0.8,Other,8,4.2,10.0
3267,12,Female,1.6,4.8,83,7,1.4,10,6,10,0.7,20,7,3.3,1.1,0.7,Browsing,8,6.1,5.4
3268,12,Male,8.2,5.1,79,8,2.8,9,3,3,0.8,90,19,3.1,1.3,2.3,Other,7,6.3,10.0
3269,96,Male,4.0,3.3,69,3,1.7,3,3,8,1.0,142,9,3.0,0.2,1.7,Gaming,6,10.8,10.0
3270,85,Female,3.5,10.0,50,5,0.0,7,10,7,1.0,50,11,1.9,0.8,0.6,Education,7,4.3,4.4
3271,3,Male,2.6,7.0,94,3,2.2,4,4,5,0.9,150,5,1.9,2.5,0.4,Gaming,10,8.3,7.5
3272,56,Male,7.6,7.8,93,4,0.0,7,2,7,1.2,67,19,3.2,2.6,1.2,Other,2,6.8,10.0
3273,40,Male,7.1,9.6,92,10,0.6,3,10,10,0.7,33,5,1.0,1.2,1.3,Social Media,6,6.6,6.2
3274,3,Female,6.8,5.8,77,5,1.2,5,7,8,1.8,21,5,1.4,1.1,0.0,Social Media,2,9.7,7.8
3275,38,Female,3.7,5.5,57,8,0.0,2,9,3,1.0,33,17,3.0,0.2,0.7,Gaming,7,3.6,8.2
3276,35,Male,5.2,5.2,68,9,1.3,5,1,3,0.7,20,13,2.4,1.4,0.5,Education,2,5.8,9.4
3277,21,Female,6.2,6.2,80,3,0.9,4,9,10,0.2,35,10,2.4,1.4,1.1,Browsing,7,4.2,9.6
3278,44,Male,3.4,7.1,54,3,0.9,10,9,5,1.5,102,15,2.5,0.9,1.5,Gaming,10,8.2,8.3
3279,59,Male,3.2,5.4,78,3,1.4,4,10,9,0.4,145,17,2.4,1.1,0.5,Social Media,7,4.6,10.0
3280,43,Male,3.3,4.9,93,0,0.6,3,4,8,1.5,34,16,2.0,0.0,1.4,Gaming,1,2.4,6.7
3281,29,Other,4.0,4.4,58,10,1.0,9,6,1,0.8,92,14,2.0,2.8,1.2,Social Media,9,5.9,10.0
3282,20,Other,4.0,8.8,71,8,0.7,10,5,4,1.0,120,16,1.7,3.7,0.9,Other,3,5.6,10.0
3283,73,Other,4.3,7.0,55,4,2.0,6,1,7,0.8,142,13,2.3,1.5,0.0,Social Media,6,8.2,10.0
3284,69,Female,3.8,6.0,76,6,0.9,6,2,8,0.8,123,14,3.3,1.6,0.9,Other,10,8.2,10.0
3285,11,Male,2.6,6.7,59,1,1.0,2,8,1,1.5,50,19,1.2,2.7,2.0,Gaming,8,6.4,8.0
3286,6,Female,6.3,5.9,88,1,0.0,9,10,9,0.5,141,11,3.5,1.1,0.0,Browsing,2,6.7,10.0
3287,31,Female,3.3,5.0,92,10,0.0,6,6,10,1.7,35,18,5.0,2.8,0.5,Gaming,6,7.1,10.0
3288,48,Female,5.9,5.0,88,10,0.0,1,3,5,0.8,112,15,1.8,1.8,2.0,Browsing,5,1.8,10.0
3289,7,Other,2.9,3.3,56,2,1.1,2,7,2,1.5,89,11,2.5,0.0,0.6,Browsing,5,6.2,7.7
3290,2,Other,5.5,7.5,97,7,2.1,8,8,10,1.2,118,17,3.4,1.9,0.4,Gaming,8,6.0,10.0
3291,92,Female,4.7,7.2,69,4,1.2,8,4,4,0.8,53,11,3.0,2.2,0.7,Browsing,1,6.2,9.6
3292,59,Female,8.6,8.1,72,7,0.6,5,2,3,1.5,101,19,2.0,2.1,2.1,Social Media,5,2.9,10.0
3293,67,Female,5.0,4.3,66,9,1.0,4,7,2,0.5,28,15,5.0,2.4,0.8,Browsing,7,6.9,10.0
3294,21,Female,7.0,5.7,57,3,0.9,2,4,10,1.1,57,12,4.8,1.2,1.0,Education,7,5.4,10.0
3295,64,Male,3.4,5.5,61,1,1.0,2,8,9,1.3,27,12,1.8,0.6,1.4,Other,10,5.5,6.0
3296,11,Male,2.7,7.3,82,8,1.5,10,1,2,1.3,131,10,2.2,0.9,1.7,Browsing,5,6.7,6.8
3297,29,Male,4.6,8.9,93,6,1.3,5,7,7,1.0,44,8,1.0,0.8,0.3,Other,4,6.2,4.4
3298,36,Female,4.2,7.5,87,5,0.3,9,1,8,0.9,75,8,1.5,3.8,1.6,Other,1,8.3,8.9
3299,14,Other,4.0,7.1,98,6,1.9,6,1,8,0.3,79,16,1.8,3.4,1.0,Education,5,4.9,10.0
3300,2,Female,5.3,4.4,68,10,0.2,2,7,6,0.4,136,9,2.7,1.9,1.0,Gaming,4,10.1,10.0
3301,47,Other,3.3,6.7,69,2,0.5,6,4,7,1.6,20,10,1.0,0.0,0.2,Education,8,5.4,3.3
3302,47,Female,3.4,6.2,79,10,1.0,10,5,2,0.9,109,11,4.3,2.3,2.3,Gaming,7,6.2,10.0
3303,52,Female,3.7,6.5,99,1,0.3,5,3,9,0.5,93,6,1.0,3.3,1.3,Other,3,2.8,7.8
3304,57,Female,5.2,6.3,76,10,0.8,10,10,5,1.0,125,20,3.0,0.0,0.7,Social Media,3,2.8,10.0
3305,53,Female,8.2,7.6,62,10,1.5,2,6,2,0.8,61,10,2.2,0.0,1.2,Social Media,3,7.7,9.8
3306,32,Other,6.2,6.1,67,8,0.2,10,10,3,0.8,95,11,2.6,1.9,0.7,Social Media,3,4.2,10.0
3307,54,Female,7.0,7.4,93,7,2.0,7,4,8,1.3,94,19,3.1,1.6,1.3,Social Media,2,3.5,10.0
3308,65,Male,3.7,5.3,79,3,1.2,8,3,4,1.4,96,7,2.5,1.6,2.2,Browsing,7,5.3,8.5
3309,48,Other,8.2,5.1,76,4,1.1,6,1,4,0.9,29,12,2.3,1.4,1.5,Gaming,3,7.5,10.0
3310,77,Female,7.5,8.4,95,10,0.0,8,4,5,1.9,56,7,1.8,2.3,1.2,Browsing,8,5.0,9.9
3311,16,Male,2.5,6.7,81,1,1.6,7,1,8,0.6,85,6,1.2,2.1,0.7,Other,5,7.4,5.4
3312,38,Other,6.0,6.7,80,7,1.1,7,1,10,1.7,133,7,2.9,2.2,0.0,Education,8,5.4,10.0
3313,61,Female,4.8,4.8,59,0,0.8,7,1,5,0.5,55,13,2.0,1.2,1.5,Other,7,3.3,9.3
3314,15,Female,4.5,8.7,57,9,0.3,9,8,1,0.4,147,10,1.0,0.9,0.3,Other,5,2.8,7.0
3315,59,Male,6.2,6.9,67,2,0.3,8,9,2,1.1,122,16,2.3,1.4,1.9,Education,6,4.7,10.0
3316,66,Other,7.8,5.4,91,8,0.9,9,6,4,1.0,147,11,2.8,1.3,0.9,Browsing,10,2.4,10.0
3317,70,Male,6.5,6.0,85,0,0.1,8,4,9,0.3,108,18,1.4,0.7,0.0,Gaming,6,5.3,10.0
3318,55,Other,4.1,10.0,56,2,0.5,6,2,1,0.8,128,6,1.0,1.6,0.0,Browsing,10,8.9,5.5
3319,15,Female,4.0,6.5,87,8,0.2,2,10,9,1.7,59,6,4.1,0.4,0.3,Social Media,1,5.3,7.6
3320,56,Other,3.8,7.0,96,4,1.4,5,7,7,0.4,128,17,2.4,0.0,0.4,Social Media,3,5.0,8.7
3321,93,Other,5.3,5.7,76,0,0.8,9,3,9,0.2,71,19,1.5,2.0,0.3,Education,9,6.8,10.0
3322,24,Male,2.4,7.2,85,7,0.0,9,6,8,0.4,40,18,3.3,1.9,0.0,Gaming,4,4.4,8.4
3323,68,Male,3.3,5.7,83,10,0.8,7,5,8,1.6,120,7,2.8,2.9,2.2,Gaming,10,8.1,10.0
3324,93,Other,6.8,8.5,69,3,0.6,1,3,3,1.7,50,7,3.7,3.0,0.3,Other,1,5.3,10.0
3325,91,Male,6.2,5.8,53,2,0.0,3,6,5,1.7,109,19,2.1,1.9,1.1,Other,5,4.3,10.0
3326,93,Female,3.9,5.3,63,10,1.3,8,2,7,1.6,141,19,1.3,2.4,0.3,Other,8,3.0,10.0
3327,51,Female,3.7,6.7,53,6,1.9,10,8,7,1.7,26,9,2.3,0.0,0.0,Education,7,8.2,5.0
3328,22,Male,4.5,5.3,62,7,0.0,4,1,9,0.6,44,17,1.6,1.7,1.0,Gaming,7,7.7,9.4
3329,25,Female,7.3,4.4,62,0,0.3,10,7,9,1.6,62,14,4.4,2.5,1.0,Other,8,9.1,10.0
3330,98,Male,6.9,8.3,83,6,2.4,3,1,1,0.7,107,16,1.4,1.4,1.4,Education,1,8.6,10.0
3331,63,Male,6.9,8.1,76,10,1.0,1,5,2,0.4,67,20,0.9,1.8,0.5,Browsing,10,6.5,10.0
3332,32,Other,6.8,5.4,75,3,1.0,9,9,6,0.8,25,20,1.7,0.3,1.6,Other,10,4.1,10.0
3333,43,Male,4.7,6.9,78,9,1.3,9,2,3,1.2,91,6,2.6,0.9,1.3,Education,8,4.6,7.8
3334,36,Female,4.3,3.8,93,6,0.6,1,7,5,0.6,89,9,2.0,1.0,0.7,Social Media,5,4.7,9.0
3335,30,Male,2.2,3.8,94,6,1.2,8,9,6,1.4,100,16,3.5,3.3,1.2,Other,4,6.3,10.0
3336,68,Female,4.3,5.4,56,10,1.6,9,2,10,0.9,144,8,3.3,2.0,0.2,Education,4,7.7,10.0
3337,59,Male,4.0,6.7,89,9,0.6,5,8,7,1.6,26,20,2.9,1.1,1.4,Gaming,5,6.0,9.2
3338,4,Other,9.2,8.3,96,2,1.3,10,3,9,2.0,95,14,1.6,1.0,1.9,Education,4,4.2,10.0
3339,73,Male,6.7,5.8,95,6,0.0,4,8,10,0.9,53,11,2.4,1.4,1.7,Education,8,2.6,10.0
3340,60,Other,5.3,8.5,99,5,0.5,5,3,9,0.7,85,15,2.6,0.7,1.1,Browsing,5,2.0,9.0
3341,90,Female,2.9,8.1,82,0,1.2,1,2,7,1.4,129,5,2.1,2.3,0.8,Browsing,10,7.0,6.8
3342,26,Male,5.1,9.9,84,9,1.2,4,4,10,0.5,66,7,3.0,1.2,1.2,Other,7,6.9,7.1
3343,40,Female,3.2,8.8,79,6,0.8,6,6,10,1.3,75,12,2.1,1.7,1.4,Other,9,5.7,6.5
3344,97,Male,6.1,7.4,73,6,0.1,2,7,7,1.5,59,5,2.6,2.0,1.1,Social Media,10,5.3,9.2
3345,57,Other,3.4,5.4,92,4,2.2,6,1,7,0.7,25,16,2.3,0.8,1.1,Social Media,7,7.4,7.5
3346,68,Male,5.7,5.8,95,8,1.1,1,3,8,1.4,64,19,2.5,1.4,1.2,Education,6,9.7,10.0
3347,78,Female,3.1,9.2,75,8,1.2,2,10,2,1.3,41,19,3.5,1.1,0.2,Social Media,8,7.5,7.7
3348,67,Female,2.6,6.9,86,2,1.6,4,7,5,0.8,44,9,2.2,2.2,2.9,Other,10,5.1,6.2
3349,72,Other,4.3,6.4,73,10,1.7,5,7,3,0.7,73,9,1.0,1.0,1.2,Gaming,4,3.3,6.4
3350,23,Other,6.7,6.6,95,0,1.2,8,2,6,0.7,93,15,3.8,0.3,1.7,Browsing,2,4.1,10.0
3351,18,Female,8.6,6.0,56,0,2.1,7,10,9,1.3,114,17,2.1,0.1,0.9,Education,10,5.4,10.0
3352,37,Female,3.2,7.3,74,1,0.2,6,8,7,1.4,106,11,1.8,0.3,1.4,Social Media,9,5.3,6.0
3353,47,Female,7.1,8.7,100,1,0.7,8,7,5,1.0,82,14,2.9,1.6,1.1,Education,7,5.8,10.0
3354,78,Other,6.8,7.5,84,1,2.7,7,8,10,1.7,116,9,1.3,1.2,1.3,Education,4,7.7,9.7
3355,66,Other,8.8,6.8,83,9,0.3,2,2,1,1.4,149,5,3.0,1.0,2.0,Social Media,10,6.3,10.0
3356,12,Female,5.0,6.6,50,2,0.9,9,3,5,1.1,69,16,3.6,1.7,2.2,Other,7,4.8,10.0
3357,5,Male,5.5,6.8,51,4,1.8,10,1,8,1.1,96,13,3.3,4.0,0.0,Other,9,6.5,10.0
3358,54,Female,4.6,6.6,99,3,1.7,5,4,7,0.9,43,5,3.2,0.5,2.5,Browsing,10,2.5,6.9
3359,61,Male,4.8,7.5,68,9,0.0,4,2,2,0.7,102,11,2.7,1.1,1.2,Browsing,1,5.9,9.1
3360,53,Female,4.3,7.1,63,3,1.5,6,5,10,0.9,65,5,0.6,3.1,0.8,Other,7,2.4,6.7
3361,84,Female,6.4,6.3,89,1,2.6,5,9,9,0.2,31,12,3.7,0.7,1.3,Other,7,4.4,10.0
3362,74,Male,2.2,4.9,62,9,0.1,3,4,7,1.4,127,8,3.1,1.5,2.4,Browsing,4,6.1,8.5
3363,43,Other,6.9,7.4,50,5,0.9,5,3,4,0.7,58,20,0.9,1.3,1.2,Social Media,3,6.9,10.0
3364,63,Female,3.8,6.5,91,4,1.6,7,2,8,1.9,134,11,4.3,1.2,1.0,Gaming,8,7.5,10.0
3365,62,Male,4.1,7.5,93,9,0.9,3,5,6,0.4,25,9,2.7,1.6,1.4,Browsing,6,4.5,7.0
3366,45,Other,5.1,7.9,51,0,0.5,1,5,4,1.7,115,5,2.9,1.2,0.7,Other,5,7.9,8.5
3367,19,Female,1.8,6.7,73,10,1.6,1,9,5,0.7,143,8,4.6,1.8,0.7,Social Media,9,1.7,9.3
3368,81,Male,6.1,7.2,56,2,1.2,4,9,4,1.3,99,14,4.2,1.6,0.5,Social Media,2,6.0,10.0
3369,65,Male,4.8,7.7,64,9,0.4,2,9,7,1.7,23,8,2.4,1.2,1.2,Other,3,4.8,6.6
3370,16,Female,8.4,6.6,92,7,1.7,7,10,1,1.7,87,14,0.5,2.5,0.2,Social Media,3,8.4,10.0
3371,98,Female,6.5,5.6,58,2,0.0,5,1,8,0.5,79,9,2.9,3.1,1.2,Social Media,5,6.8,10.0
3372,98,Other,3.7,6.8,64,2,1.0,5,4,7,1.9,123,10,2.8,2.4,0.6,Browsing,8,8.5,10.0
3373,14,Male,8.9,3.9,91,5,0.7,9,3,4,0.9,33,13,2.7,1.4,3.0,Gaming,3,5.0,10.0
3374,5,Male,4.1,6.8,52,7,0.0,9,8,3,1.4,30,7,2.3,2.9,0.7,Other,5,10.3,7.9
3375,82,Other,4.1,4.4,71,2,0.0,1,3,6,0.4,110,13,2.2,1.3,1.5,Education,7,6.7,10.0
3376,86,Male,4.0,7.2,69,4,1.5,5,7,10,0.9,102,7,3.0,1.6,2.0,Other,6,6.3,8.4
3377,100,Other,6.8,8.8,56,10,0.9,9,10,7,1.2,132,19,2.5,0.2,1.9,Gaming,8,5.5,10.0
3378,67,Other,3.1,7.3,77,3,0.3,4,4,2,0.8,128,7,2.7,1.8,0.8,Gaming,10,6.3,7.9
3379,39,Female,7.6,6.5,88,8,0.6,5,6,4,1.3,134,12,2.1,1.6,1.2,Education,4,12.0,10.0
3380,55,Male,5.5,5.2,78,5,1.8,1,3,4,1.1,136,11,2.3,1.4,0.5,Browsing,6,6.8,10.0
3381,35,Other,4.9,3.3,99,10,1.0,9,1,8,1.0,60,9,0.0,1.1,1.1,Other,8,10.6,7.4
3382,24,Male,6.1,6.1,86,9,1.6,7,4,7,0.1,93,18,3.1,2.0,0.5,Social Media,4,5.9,10.0
3383,2,Other,2.2,3.0,58,4,0.0,6,3,10,2.0,44,14,2.2,0.6,0.8,Education,4,4.1,7.2
3384,61,Other,7.7,7.3,70,4,0.7,5,8,6,1.5,79,10,1.9,1.6,1.6,Other,4,6.4,10.0
3385,57,Male,1.9,3.9,50,0,1.0,1,5,9,1.9,41,7,2.8,2.2,0.9,Social Media,6,5.5,7.2
3386,43,Male,5.6,4.1,80,3,1.5,9,9,9,1.7,42,19,2.6,3.6,0.9,Education,9,8.2,10.0
3387,92,Other,3.0,8.9,82,2,1.5,6,4,5,1.5,141,7,3.3,0.2,1.1,Social Media,6,6.5,6.3
3388,86,Male,1.8,5.7,85,7,1.0,2,10,2,1.5,120,18,2.9,2.8,0.0,Gaming,7,7.7,10.0
3389,48,Male,4.5,5.2,95,6,0.4,3,6,1,1.4,146,8,3.3,1.5,0.7,Gaming,3,2.5,10.0
3390,33,Other,3.1,8.1,70,3,0.0,5,8,1,0.4,55,17,2.3,2.3,1.6,Education,5,5.7,8.1
3391,8,Male,5.8,5.7,55,4,1.8,4,6,9,1.3,143,12,1.4,1.2,0.6,Browsing,6,8.5,10.0
3392,53,Female,7.6,6.0,63,8,1.0,9,1,6,0.9,27,19,3.3,4.0,1.5,Other,6,7.3,10.0
3393,42,Female,6.2,6.1,75,6,0.2,8,3,2,1.2,76,8,2.1,1.0,1.4,Social Media,6,6.5,9.4
3394,55,Male,1.4,5.2,77,6,0.0,8,8,8,0.4,86,11,2.6,2.2,1.4,Gaming,8,4.9,7.5
3395,86,Other,4.4,6.2,56,1,1.0,1,9,9,0.7,57,17,1.3,2.8,0.9,Social Media,6,1.9,9.9
3396,98,Female,7.4,6.5,90,2,2.5,4,1,1,0.6,103,7,1.3,0.6,2.0,Other,5,3.3,9.5
3397,87,Female,6.5,3.4,84,2,1.2,7,6,10,0.5,26,10,1.8,1.8,0.8,Social Media,9,7.5,10.0
3398,41,Other,3.9,4.4,65,10,1.1,3,6,2,0.5,51,16,3.7,1.0,1.5,Other,6,5.9,10.0
3399,98,Other,4.0,5.3,62,6,0.8,7,1,7,0.7,119,8,3.5,1.2,0.8,Social Media,4,4.9,10.0
3400,47,Female,3.3,8.8,91,10,1.4,1,3,10,1.7,114,5,3.5,0.4,0.8,Gaming,1,8.0,6.1
3401,33,Female,6.5,6.9,53,2,0.9,3,7,5,0.9,64,15,1.8,0.9,1.7,Education,5,4.7,10.0
3402,66,Male,5.4,3.0,91,2,2.4,6,4,9,0.4,24,6,4.0,0.5,1.3,Browsing,5,3.9,10.0
3403,21,Other,3.1,8.0,98,10,0.9,4,4,9,1.1,45,19,2.2,0.5,1.8,Education,9,4.5,6.5
3404,86,Other,4.4,7.3,77,9,0.0,10,5,4,0.8,72,9,2.2,1.2,0.5,Education,2,4.9,7.4
3405,88,Other,4.9,5.2,60,9,2.0,7,9,10,0.1,125,19,2.0,1.1,2.3,Education,4,7.6,10.0
3406,29,Male,5.6,8.0,73,9,0.9,6,7,9,0.6,75,13,2.1,0.3,0.5,Gaming,1,6.8,8.1
3407,14,Male,6.4,7.1,94,6,1.3,8,5,10,0.9,113,16,2.0,0.6,1.8,Other,3,3.8,10.0
3408,14,Other,8.7,8.6,97,9,1.0,10,3,2,0.5,59,5,3.4,2.2,1.9,Social Media,2,9.7,10.0
3409,46,Male,6.7,3.9,90,6,0.0,10,1,3,1.4,31,14,2.1,1.6,0.3,Browsing,4,4.7,10.0
3410,2,Other,8.7,6.0,87,9,1.0,1,8,8,0.0,137,5,1.6,1.3,1.0,Browsing,6,6.0,10.0
3411,13,Male,1.9,3.6,70,3,0.3,5,5,9,0.8,53,11,3.3,1.3,0.7,Browsing,4,1.7,8.0
3412,96,Other,7.8,5.3,67,9,1.3,6,4,4,0.9,122,20,2.9,1.0,0.0,Education,8,7.3,10.0
3413,59,Female,3.7,5.9,83,6,1.4,3,1,5,1.2,83,11,1.5,0.9,0.9,Browsing,1,5.9,7.0
3414,7,Other,8.4,5.2,95,2,0.4,9,6,6,0.6,108,14,2.6,2.9,0.1,Browsing,1,2.3,10.0
3415,9,Male,8.8,7.3,80,10,1.0,4,3,3,1.1,58,10,3.5,1.9,0.6,Other,3,4.7,10.0
3416,54,Male,6.2,6.2,64,8,2.5,10,3,3,1.9,41,13,3.4,1.9,1.6,Social Media,8,8.5,10.0
3417,64,Other,3.8,3.9,73,2,1.8,5,1,8,0.0,85,6,1.5,1.9,1.3,Other,7,6.5,8.2
3418,61,Other,6.0,7.4,57,5,1.0,9,8,3,0.9,113,18,2.5,0.4,0.6,Education,8,5.0,10.0
3419,2,Other,2.4,8.3,100,8,0.0,6,3,9,0.6,93,18,3.3,0.2,0.9,Social Media,7,3.3,7.2
3420,18,Female,5.7,5.5,77,6,1.1,10,1,9,1.0,114,10,3.0,1.4,2.2,Social Media,5,7.9,10.0
3421,80,Other,6.3,6.5,94,8,1.7,7,9,10,0.5,85,5,1.9,0.2,0.8,Education,4,8.7,7.8
3422,85,Other,6.3,5.0,74,10,0.1,8,8,9,0.4,24,9,1.8,0.7,0.6,Browsing,2,7.9,8.6
3423,66,Male,0.0,6.6,66,10,0.5,2,3,6,0.9,136,15,2.1,0.8,1.3,Browsing,4,2.6,5.3
